"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"KCJzkIIrymPiguJnHvd2W-EmZpQqmEIwxXeh8ndMI_xEWcb6P26JwnyxWbwPlMPk";"2020-06-04 21:09:58";"2020-06-04 21:49:44";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3AZHRG4CU9W13F5AP4ISTIV22VK301&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A1M682B2WUSYJP&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"34";"4";"average";"Massachusetts";"1";"2";"2";"";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"";"";"";"50_100";"50_100";"";"";"";"";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"5";"4";"4";"4";"4";"4";"1";"2";"1";"3";"1";"1";"2";"3";"1";"2";"1";"2";"2";"2";"1";"3";"5";"4";"4";"4";"1";"4";"5";"2";"3";"4";"4";"4";"3";"1";"1";"1";"1";"4";"2";"2";"2";"";"";"1";"1";"1";"1";"1";"2";"2";"1";"1";"2";"1";"34";""
"R7jTfa-kCRkJMbICehFZ_R3O1eYv4GyZ_M-cbPTgGUcqkG_Shhy164382z1cRymu";"2020-06-04 21:11:22";"2020-06-04 21:28:31";"2020-06-04 21:28:32";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3CP1TO84PYDBD4VSIAAZR3M1DPV52D&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A1LZOQVY4EBY2Q&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36";"1";"2";"47";"4";"average";"California";"1";"2";"1";"1";"15_25k";"15_25k";"2";"2";"2";"100_250";"2";"100_250";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"50_100";"less_than_50";"50_100";"50_100";"less_than_50";"250_500";"100_250";"50_100";"50_100";"100_250";"less_than_50";"4";"4";"5";"5";"4";"4";"4";"5";"4";"5";"4";"4";"5";"4";"5";"5";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"5";"4";"5";"4";"4";"4";"5";"4";"4";"4";"5";"4";"4";"4";"4";"4";"5";"4";"4";"5";"5";"5";"1";"3";"3";"4";"4";"4";"2";"3";"3";"4";"3";"3";"5";"5";"2";"2";"3";"2";"3";"2";"2";"3";"4";"3";"4";"4";"4";"4";"3";"3";"4";"4";"2";"3";"3";"7";"2";"2";"4";"4";"4";"3";"4";"4";"1";"honest";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"47";"A1LZOQVY4EBY2Q"
"oANiq6dOYFs9OYqMPqWcM5h_UsQTUK0KMpcvOOVFcklZ43pefzdzKjWKCb1bT51X";"2020-06-04 21:12:57";"2020-06-04 21:30:42";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3YZ8UPK3VYY5W1D9G47DBSN3OX1CUB&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A2ZZA230PGACGX&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"44";"5";"average";"Nevada";"1";"2";"1";"1";"50-75k";"25_35k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"";"";"";"";"100_250";"less_than_50";"less_than_50";"less_than_50";"";"";"";"5";"1";"1";"1";"4";"4";"4";"1";"4";"1";"1";"1";"1";"5";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"4";"4";"1";"4";"5";"2";"2";"1";"2";"3";"3";"1";"3";"1";"3";"1";"2";"2";"3";"3";"4";"4";"4";"5";"4";"2";"2";"4";"3";"4";"4";"2";"4";"2";"1";"1";"1";"1";"1";"3";"2";"2";"";"";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"44";"none"
"kYSspMl2LmzbPvZjFjlGBCMgVCsC1ghugNS-yfGojSqjwMFOLPQrCevIZAikKeG6";"2020-06-04 21:13:28";"2020-06-04 21:21:49";"2020-06-04 21:21:49";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3Z7EFSHGNEQXD574L9I0VZM7IFHXCN&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A1FVXS8IM5QYO8&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"1";"1";"54";"3";"average";"Washington";"2";"2";"1";"1";"15_25k";"15_25k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"";"";"";"";"50_100";"";"less_than_50";"";"";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"4";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"5";"4";"1";"1";"1";"5";"5";"5";"5";"1";"5";"5";"1";"3";"5";"1";"4";"1";"1";"1";"1";"1";"1";"1";"2";"2";"";"";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"54";"Interesting survey"
"rGdRnheaeI03Vi7D_UPhrOqjyyW1r1FAqz17cyYf2XO5vrhyDIU5ztYQmHWOSBw7";"2020-06-04 21:14:08";"2020-06-04 21:23:27";"2020-06-04 21:23:27";"";"https://www.mturkcontent.com/";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.30 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.30 Safari/537.36";"1";"2";"48";"2";"rich";"Ohio";"1";"2";"1";"1";"above_100k";"above_100k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"";"";"";"";"100_250";"less_than_50";"";"";"";"";"100_250";"5";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"3";"4";"4";"3";"2";"1";"1";"1";"3";"1";"1";"1";"1";"3";"4";"1";"2";"4";"2";"4";"4";"4";"3";"1";"4";"4";"2";"3";"4";"1";"4";"1";"1";"1";"1";"1";"2";"1";"3";"2";"";"";"2";"2";"1";"1";"2";"1";"2";"1";"1";"2";"1";"48";""
"itap5c5ASwo2ghysmu5kFb0XxkU-9hs9j8qJojn-L3Zqbpk1OO0wCCOEDEze5Wjx";"2020-06-04 21:14:50";"2020-06-04 21:40:20";"2020-06-04 21:40:20";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LBXNTKX0W7VF7019P89T9LZCUEX96&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=AZB6CQ1A5ABK4&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"28";"5";"richest";"California";"1";"2";"1";"1";"75_100k";"35_50k";"1";"2";"1";"";"1";"";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"100_250";"100_250";"";"";"100_250";"";"";"";"50_100";"";"";"5";"5";"5";"4";"4";"3";"5";"5";"4";"4";"5";"5";"4";"5";"4";"5";"5";"5";"4";"5";"5";"4";"4";"4";"4";"4";"4";"5";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"2";"5";"5";"4";"3";"1";"1";"4";"2";"1";"2";"4";"3";"2";"5";"2";"4";"4";"5";"5";"1";"4";"4";"4";"3";"1";"4";"5";"5";"4";"5";"4";"10";"4";"3";"2";"2";"1";"1";"1";"2";"2";"";"";"2";"2";"1";"1";"1";"1";"2";"2";"1";"2";"1";"28";"Nice task and thanks for the opportunity"
"9hl5MkiQt9H4ul7kPx5ZnwTTuvFSujPZxSzVKaP9PEfuOeErWKAKCVNJ7Ttup5yu";"2020-06-04 21:19:35";"2020-06-04 21:43:59";"2020-06-04 21:44:00";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3OSWBBLG1J97IXDIL5DBF54P3FTXDN&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A1BR0UC2ZG8BH7&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"1";"2";"41";"4";"rich";"Nevada";"1";"2";"1";"1";"35_50k";"25_35k";"2";"1";"";"";"";"";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"1";"";"";"";"100_250";"50_100";"";"";"50_100";"100_250";"";"100_250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"2";"3";"4";"3";"4";"4";"3";"4";"5";"3";"5";"3";"3";"3";"4";"3";"4";"4";"4";"3";"4";"3";"4";"3";"4";"2";"4";"1";"2";"4";"3";"4";"4";"2";"2";"3";"4";"4";"4";"2";"4";"3";"4";"3";"5";"3";"4";"5";"3";"2";"3";"4";"5";"4";"2";"3";"3";"3";"3";"4";"4";"4";"8";"3";"4";"2";"3";"1";"4";"4";"3";"2";"";"";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"41";"Nice Survey"
"1S0OTVOz7648tUC1aS92bl7oqQkk8L56a0gZmdjPZv0v23urPJYmQHc1vMyYLsdv";"2020-06-04 21:19:40";"2020-06-04 21:50:00";"2020-06-04 21:50:00";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LQ8PUHQFQ4R4ITP8FW03GW87UJIHI&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A9HQ3E0F2AGVO&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"1";"32";"4";"poorer";"Illinois";"1";"2";"1";"2";"15_25k";"15_25k";"2";"2";"2";"4000_10000";"1";"";"1";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"less_than_50";"";"";"";"100_250";"less_than_50";"less_than_50";"50_100";"less_than_50";"";"";"5";"1";"4";"4";"4";"4";"4";"4";"4";"4";"2";"2";"2";"4";"4";"2";"2";"2";"2";"2";"4";"2";"2";"2";"4";"4";"2";"4";"4";"2";"3";"4";"4";"4";"5";"5";"4";"3";"2";"2";"2";"4";"4";"2";"2";"2";"2";"2";"2";"4";"4";"4";"5";"4";"4";"4";"4";"1";"4";"4";"4";"4";"3";"4";"5";"4";"5";"3";"4";"3";"5";"5";"5";"5";"5";"3";"4";"2";"5";"4";"4";"2";"2";"3";"3";"5";"3";"3";"5";"5";"3";"5";"3";"3";"1";"1";"1";"1";"3";"1";"2";"2";"";"";"1";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"32";""
"LnrTn-_KT3ve6lVxxvbmAh1WmCH9eqft-elk6u6dnsBIehQoREbTTFdCBpq2T4_T";"2020-06-04 21:27:00";"2020-06-04 21:34:36";"2020-06-04 21:34:36";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=32M8BPYGAYYD4MYEO9EIIGK7SU6IGJ&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A3N2SQTLSXNLQR&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36";"1";"2";"39";"6";"rich";"California";"1";"1";"1";"1";"50-75k";"under_15";"1";"2";"2";"100_250";"1";"";"1";"2";"2";"1";"1";"2";"1";"1";"2";"2";"1";"100_250";"";"";"100_250";"50_100";"";"100_250";"250_500";"";"";"50_100";"5";"4";"4";"4";"4";"5";"4";"4";"4";"4";"5";"5";"4";"4";"5";"4";"5";"5";"4";"4";"5";"3";"5";"5";"4";"4";"5";"5";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"4";"4";"4";"5";"4";"5";"3";"3";"5";"5";"4";"5";"4";"5";"5";"3";"4";"5";"4";"5";"3";"3";"3";"5";"4";"5";"4";"4";"5";"4";"4";"3";"5";"9";"4";"5";"4";"2";"3";"4";"3";"3";"2";"";"";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"39";"THANKS"
"WH7uLo0fUvbRQL9pBCMQRoExTPx6ex7FzSP0pwyLHe7DiOJ1HnCfoAGbuPMXc3hm";"2020-06-04 21:30:51";"2020-06-04 21:37:23";"2020-06-04 21:37:23";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3ZGVPD4G6YT34H9U8D1BHU2ME1FZT5&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A30AMVMR8CFHU0&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"1";"47";"5";"average";"West_Virginia";"1";"2";"1";"1";"50-75k";"";"2";"2";"1";"";"1";"";"2";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"";"";"less_than_50";"";"";"less_than_50";"";"";"less_than_50";"";"";"5";"2";"2";"4";"4";"5";"2";"4";"5";"4";"4";"4";"5";"3";"4";"4";"4";"2";"5";"2";"2";"4";"2";"1";"4";"2";"4";"4";"4";"4";"5";"2";"4";"4";"4";"2";"1";"2";"4";"5";"4";"5";"4";"5";"4";"4";"5";"2";"5";"4";"4";"5";"2";"4";"2";"2";"2";"1";"2";"2";"4";"1";"4";"2";"5";"4";"4";"4";"2";"3";"3";"3";"3";"3";"3";"4";"4";"3";"3";"3";"4";"2";"4";"3";"4";"4";"5";"4";"2";"5";"4";"4";"5";"4";"2";"2";"";"4";"3";"2";"4";"2";"";"";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"47";""
"eP2L066n1GIr4uyDCZlHSKIcbe8r-ObazPI2vZYLD5AefH5so6UkMR9K8BKSRGbj";"2020-06-04 21:31:36";"2020-06-04 21:48:03";"2020-06-04 21:48:03";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LOTDFNYACBPRHMO26CF1MT36Q4FWO&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=AJXIC6Q5EM76P&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"1";"2";"61";"1";"poor";"North_Carolina";"1";"2";"1";"1";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"1";"";"";"";"50_100";"100_250";"";"50_100";"";"";"";"50_100";"5";"2";"4";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"2";"1";"2";"1";"1";"2";"1";"1";"2";"2";"1";"1";"3";"3";"3";"4";"2";"2";"2";"3";"4";"4";"3";"3";"3";"4";"2";"2";"3";"4";"2";"2";"4";"3";"2";"3";"3";"4";"3";"2";"3";"3";"2";"4";"4";"2";"7";"1";"1";"1";"1";"1";"4";"1";"2";"2";"";"";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"61";""
"gffYvSfJQCeto9T13FcK7pjSfnStunjjJC9hUADL1hkZC9Uob92lg_ouKh3Un1fY";"2020-06-04 21:34:46";"2020-06-04 21:39:40";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3L70J4KAZLYVMK5PAVLXVXTR2ULADX&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A598UDLZZZAJ3&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"tkkEMLV324gq3n9tyKLlib5kv5xTuMZN0r0b1jHxcf3NSeOLLBXKyidrlGVCE3ar";"2020-06-04 21:42:56";"2020-06-04 21:53:38";"2020-06-04 21:53:38";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3XIQGXAUMHKR1OC8USAPFDUTH4QX7U&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A1YFVXP4A1CXSF&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";"1";"1";"39";"3";"poorer";"Nevada";"2";"2";"2";"";"25_35k";"under_15";"1";"2";"2";"";"2";"";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"";"";"";"";"";"less_than_50";"";"less_than_50";"";"";"";"5";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"1";"5";"5";"4";"5";"5";"1";"1";"1";"1";"1";"4";"1";"4";"1";"1";"1";"3";"3";"1";"4";"1";"4";"4";"4";"2";"4";"4";"2";"3";"4";"3";"3";"10";"1";"1";"1";"1";"1";"2";"1";"1";"2";"";"";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"39";""
"2CihXstrQkskJcZDmTF3nz6dGL0n7I0P0XFn6ktvcp_PYhxKC9QI8V4g6SYUHvXh";"2020-06-04 21:53:45";"2020-06-04 22:01:12";"2020-06-04 22:01:12";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3L70J4KAZLYVMK5PAVLXVXTR2ULADX&hitId=3KVQ0UJWQ1XV30V56SU4QQ651UPW5Q&workerId=A3I40B0FATY8VH&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"27";"2";"average";"Texas";"1";"2";"2";"";"35_50k";"25_35k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"1";"";"";"";"";"100_250";"";"";"less_than_50";"";"less_than_50";"less_than_50";"5";"1";"1";"1";"1";"1";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"5";"4";"4";"1";"1";"1";"2";"1";"5";"1";"3";"3";"3";"5";"5";"5";"1";"1";"1";"4";"4";"4";"4";"1";"4";"4";"1";"3";"4";"1";"5";"1";"1";"1";"1";"1";"3";"2";"2";"2";"";"";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"27";""
