"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"L0NpBMRSwANUdEXxXtl3ZOhQMcSPdSAG6jEPQT89Z9ijT6ZrHnjtFgUvLRV0mRMu";"2020-05-22 20:56:58";"2020-05-22 21:04:36";"2020-05-22 21:04:36";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3WETL7AQWYK0YMRBMAO4ADRTIG253K&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=AKZ8SFOAI4RZN&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"32";"3";"poor";"Florida";"1";"2";"2";"";"35_50k";"35_50k";"1";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"5";"4";"4";"3";"4";"4";"3";"2";"3";"2";"3";"2";"3";"2";"1";"2";"1";"1";"1";"1";"3";"4";"3";"2";"3";"2";"2";"3";"2";"2";"4";"4";"3";"7";"1";"1";"1";"1";"1";"1";"1";"2";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"32";""
"LETbYYFDT-fIfZ1WfwWY6h9VBSpoW5cSgB8YBZQek6EyPWEFAZlnekmZVpKmrdxH";"2020-05-22 20:57:05";"2020-05-22 21:03:49";"";"";"";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) turkernator/1.2.21 Chrome/76.0.3809.146 Electron/6.0.12 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) turkernator/1.2.21 Chrome/76.0.3809.146 Electron/6.0.12 Safari/537.36";"1";"1";"35";"3";"poorer";"Kentucky";"1";"2";"1";"1";"25_35k";"15_25k";"1";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"";"";"";"50_100";"100_250";"less_than_50";"50_100";"less_than_50";"less_than_50";"";"";"5";"1";"4";"5";"4";"4";"4";"4";"4";"1";"1";"1";"1";"4";"2";"1";"4";"1";"1";"1";"1";"1";"1";"2";"4";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"4";"4";"4";"4";"4";"3";"4";"3";"1";"4";"1";"5";"2";"3";"4";"4";"1";"3";"1";"4";"2";"5";"3";"3";"2";"2";"4";"2";"1";"3";"4";"2";"5";"8";"4";"3";"3";"1";"1";"3";"3";"4";"2";"";"";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"35";""
"Hw4NzZf63CIKdK2oSLfs3x5DDhy5G19_VXXFI_xHyd0mMrWeCu8--mgubcOtF3Ch";"2020-05-22 20:59:27";"2020-05-22 21:05:11";"2020-05-22 21:05:12";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3RGU30DZTFK9R7E6HUXD7MJ408EMJ3&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A1MMBMXG7CRY6L&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"56";"4";"poor";"California";"2";"2";"1";"1";"above_100k";"15_25k";"2";"1";"1";"";"1";"";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"100_250";"";"";"";"250_500";"";"";"";"50_100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"4";"4";"5";"5";"5";"4";"4";"4";"3";"3";"4";"5";"4";"3";"3";"5";"4";"4";"3";"4";"4";"4";"4";"3";"3";"4";"5";"1";"3";"3";"3";"2";"4";"3";"4";"3";"4";"3";"4";"4";"3";"2";"5";"4";"4";"3";"3";"4";"4";"4";"3";"4";"5";"4";"5";"3";"3";"4";"3";"4";"4";"3";"9";"4";"5";"4";"3";"4";"5";"4";"3";"2";"";"";"2";"1";"1";"2";"1";"2";"2";"2";"1";"2";"1";"56";""
"CrQZZ-6h3AVd4ZDb45U0WPEdGt85zC03QroRBAaotpBVtcd5Q12ymG2zR7xjBBLc";"2020-05-22 21:05:24";"2020-05-22 21:22:55";"2020-05-22 21:22:55";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3LUY3GC634CMSFAH8108L08QEIP7PD&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A3096TLDYOGL4X&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"50";"2";"rich";"Texas";"3";"2";"1";"1";"50-75k";"50-75k";"2";"2";"2";"less_than_100";"2";"250_600";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"1";"";"";"";"";"250_500";"";"";"50_100";"less_than_50";"";"50_100";"5";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"3";"5";"5";"4";"5";"5";"3";"2";"1";"1";"1";"4";"1";"5";"4";"5";"1";"5";"1";"2";"2";"2";"5";"5";"5";"4";"1";"4";"4";"3";"3";"5";"1";"1";"3";"1";"1";"4";"1";"1";"1";"2";"2";"";"";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"50";""
"P0FRPjMh3SyywXFtxUOR1E0R2So-5SI6k_1MjE3g2gA18v2lIqi2w87kaYmWfs4t";"2020-05-22 21:07:39";"2020-05-22 21:26:18";"2020-05-22 21:26:18";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3WZ36BJEV8S7MJ6E2ZL8VCVJMB1BT8&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A13DJO2OEOGG2H&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"42";"4";"richer";"Pennsylvania";"1";"2";"1";"1";"35_50k";"35_50k";"2";"1";"1";"";"1";"";"1";"1";"2";"2";"1";"2";"1";"2";"2";"1";"1";"50_100";"100_250";"";"";"100_250";"";"50_100";"";"";"50_100";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"3";"3";"3";"4";"5";"3";"4";"3";"2";"4";"5";"3";"4";"3";"4";"4";"3";"5";"5";"5";"3";"5";"5";"4";"4";"3";"5";"1";"5";"5";"5";"2";"4";"5";"5";"4";"4";"5";"5";"3";"5";"5";"5";"4";"3";"3";"3";"4";"2";"3";"5";"4";"4";"5";"3";"3";"4";"4";"4";"5";"5";"4";"5";"5";"3";"4";"5";"3";"2";"3";"4";"2";"";"";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"42";""
"eXijPlEwjCQE95T1bMx3tvym0AARvEFnAuWxPe-etXvzHZeHLy9wD8YSHzRQDrUe";"2020-05-22 21:12:38";"2020-05-22 21:20:46";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3R2PKQ87N1KDWWU0ZCCDVL44NTPMIR&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=AV7UX8QQXABSK&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"27";"4";"average";"Texas";"1";"2";"1";"1";"above_100k";"above_100k";"2";"2";"";"";"";"";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"";"";"";"";"100_250";"100_250";"100_250";"";"";"";"";"5";"4";"4";"4";"1";"1";"4";"1";"1";"1";"3";"1";"1";"1";"4";"1";"4";"4";"1";"1";"4";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"5";"4";"5";"4";"4";"5";"4";"1";"4";"1";"4";"4";"5";"1";"4";"2";"2";"5";"3";"1";"1";"1";"5";"5";"5";"4";"5";"5";"5";"1";"5";"5";"1";"6";"1";"1";"1";"1";"1";"5";"1";"3";"2";"";"";"2";"1";"1";"2";"1";"1";"1";"2";"1";"2";"2";"27";""
"Pb3f3Xhge8XhN_2MD9xs4xVwXZthkbGBFKUC78jazj9kOvSqVJwMSXy2f_mSiU4O";"2020-05-22 21:20:03";"2020-05-22 21:31:17";"2020-05-22 21:31:17";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=38BQUHLA91CNSI53X7PIFI0QZ2OMOM&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A1W1X3S1Y0RKF3&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"30";"5";"average";"Virginia";"2";"1";"1";"1";"35_50k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"1";"";"";"";"over_1000";"100_250";"";"less_than_50";"";"";"50_100";"50_100";"5";"1";"1";"1";"2";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"4";"5";"4";"5";"4";"3";"2";"2";"1";"2";"1";"4";"2";"4";"2";"4";"2";"5";"2";"2";"2";"2";"5";"4";"5";"4";"2";"4";"4";"2";"4";"4";"2";"5";"4";"1";"1";"1";"1";"4";"1";"2";"2";"";"";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"30";"None"
"ZinzGiC8M80GDfevyaFOj5DYNZn8AaT88jzlm38Kg7unMESEzMwWbYuh6t64eex2";"2020-05-22 21:20:15";"2020-05-22 21:22:14";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3RANCT1ZVKTMMWL324BI08HL5P8BUZ&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A3I3VCBCBZIK8C&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"1";"33";"3";"poorest";"Oklahoma";"1";"1";"1";"3";"35_50k";"under_15";"2";"2";"1";"";"2";"";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"50_100";"";"";"";"100_250";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1y8LbUIq7STnwLRC__36pUNMowzjsWQMqHb1LqTZ-pmCV5TTNdhtnm58e7H2dAEx";"2020-05-22 21:36:42";"2020-05-22 21:41:09";"2020-05-22 21:41:09";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=35LDD5557FG42RKOZFXP81JHFXEMK2&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A7E6TUPA1E5ET&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36";"1";"2";"31";"5";"richer";"Wisconsin";"1";"2";"1";"1";"35_50k";"50-75k";"2";"1";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"";"";"";"50_100";"100_250";"";"less_than_50";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"4";"4";"4";"2";"2";"4";"3";"3";"3";"4";"4";"3";"3";"2";"3";"3";"4";"4";"3";"3";"3";"2";"2";"4";"4";"3";"3";"1";"4";"3";"4";"5";"4";"3";"4";"2";"3";"4";"3";"3";"4";"5";"3";"3";"4";"3";"5";"2";"4";"5";"4";"5";"3";"3";"4";"5";"4";"4";"3";"2";"3";"2";"6";"4";"3";"4";"4";"4";"2";"3";"3";"2";"";"";"2";"2";"1";"1";"2";"2";"1";"2";"1";"2";"1";"31";"thanks"
"RYFYsCjAxsHd5zt2tRXOV9ye1iylgECTVnDkzyw0OzUM5Jvp20RySPaQV_ie-kWR";"2020-05-22 21:43:43";"2020-05-22 21:56:39";"2020-05-22 21:56:39";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=32Q90QCQ1XX6Q3SBIH96VTE86VNEK5&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A1GTFFT4R425WI&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"25";"3";"average";"California";"1";"2";"1";"1";"15_25k";"under_15";"1";"2";"2";"600_1200";"2";"600_1200";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"";"";"";"";"50_100";"";"less_than_50";"";"less_than_50";"";"";"4";"3";"2";"4";"5";"4";"4";"3";"4";"2";"2";"2";"3";"5";"3";"4";"4";"3";"2";"4";"2";"4";"3";"2";"2";"2";"4";"2";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"4";"4";"4";"5";"5";"4";"3";"3";"5";"3";"4";"5";"5";"5";"3";"4";"2";"4";"5";"3";"3";"5";"2";"2";"3";"4";"3";"4";"4";"4";"3";"5";"1";"8";"3";"4";"2";"3";"1";"4";"3";"4";"1";"politely";"4";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"25";"its really great thank you."
"LdKvavWtrQV_pXn6P6eq68weOqvI1QW_PuKjZFAbT6rc12tr9OqBe4vRpj-agDfH";"2020-05-22 21:46:14";"2020-05-22 22:03:17";"2020-05-22 22:03:17";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3X08E93BH0UVE9E7AVW79MHDO2R66J&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A8E7IOAZRC2IC&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"2";"66";"2";"average";"Georgia";"1";"2";"1";"1";"above_100k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"";"";"";"less_than_50";"100_250";"";"";"less_than_50";"less_than_50";"";"";"5";"1";"1";"2";"2";"4";"2";"1";"1";"1";"1";"1";"4";"2";"1";"1";"2";"3";"1";"1";"2";"1";"1";"3";"4";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"4";"4";"4";"5";"2";"3";"1";"2";"2";"2";"1";"4";"2";"4";"2";"3";"3";"1";"2";"3";"4";"4";"4";"4";"1";"4";"5";"2";"5";"5";"1";"4";"4";"1";"4";"1";"1";"1";"5";"2";"2";"";"";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"66";""
"qVGoRQtYPfZMb8gRxaxAhXihGR5JrR0Mc5WMp6znqlgvLZa-gNMN5ihBb3pgKUVY";"2020-05-22 21:56:05";"2020-05-22 22:02:00";"2020-05-22 22:02:00";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3RANCT1ZVKTMMWL324BI08HL5P8BUZ&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A2WC2NO555XU3J&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";"1";"1";"26";"3";"average";"North_Carolina";"2";"2";"1";"1";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"1";"";"";"";"";"100_250";"";"";"less_than_50";"";"";"less_than_50";"5";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"5";"5";"5";"4";"5";"5";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"3";"2";"1";"1";"2";"5";"5";"5";"5";"1";"5";"5";"1";"3";"5";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"";"";"2";"1";"1";"1";"2";"1";"1";"2";"1";"2";"2";"26";""
"kn_ZN49hITHdsu5kbbb_LOIBoeeTCd4Itnf6HLM801bP66EHKlkS_sOuZy9NdFss";"2020-05-22 21:57:54";"2020-05-22 22:03:16";"2020-05-22 22:03:16";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3H8DHMCCWEN1YXEBMMYMPBWN6JYDKN&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A1HVOK402PEXCJ&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"2";"31";"5";"average";"Texas";"2";"1";"1";"1";"75_100k";"75_100k";"2";"1";"2";"";"2";"";"2";"1";"2";"2";"1";"1";"2";"1";"2";"1";"1";"";"100_250";"";"";"500_1000";"100_250";"";"less_than_50";"";"50_100";"500_1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"4";"4";"3";"2";"3";"3";"4";"3";"2";"4";"4";"4";"4";"4";"3";"3";"3";"3";"2";"3";"3";"3";"3";"3";"2";"4";"2";"1";"4";"3";"3";"3";"4";"2";"2";"1";"4";"3";"2";"4";"3";"5";"3";"2";"4";"3";"2";"4";"3";"4";"3";"2";"2";"3";"3";"4";"3";"3";"3";"4";"4";"2";"7";"3";"2";"3";"4";"3";"2";"3";"4";"1";"GOOD";"3";"2";"1";"1";"2";"2";"1";"2";"1";"2";"2";"1";"25";""
"dvNw_fOLQdBCY6VxTS_0LnOvt2F42BcuG4FBxo4OTCuNmRAsMfa1OQtazwa0w3RB";"2020-05-22 22:00:56";"2020-05-22 22:16:10";"2020-05-22 22:16:10";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3QAPZX2QN9PCIX9RL44NA8QAVUR20L&hitId=3SV8KD29M842FELDO2IHRJJ5FBGKZV&workerId=A3KC385CZNYEG5&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36";"1";"3";"23";"4";"poorest";"New_York";"4";"2";"2";"";"under_15";"under_15";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"";"";"";"";"less_than_50";"";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"4";"5";"5";"2";"2";"1";"2";"2";"1";"2";"3";"5";"2";"5";"6";"1";"1";"1";"1";"1";"2";"1";"1";"2";"";"";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"1";"23";""
